,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,religions,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs
86,/Event/514167933/514538412/515281530,515281530,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T04:35:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
87,/Event/514167933/514538412/515286898,515286898,EU,UK,C4,2016-09-23T15:50:00,2016-09-25T04:55:00,C2,514167933,eng,,irishsun.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Christian,,Eng,NATO,
88,/Event/514167933/514538412/515286894,515286894,,,,2016-09-23T15:50:00,2016-09-25T04:55:00,,514167933,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
89,/Event/514167933/514538412/515305506,515305506,AS,PK,C20,2016-09-23T15:50:00,2016-09-25T06:13:00,C5,514167933,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
90,/Event/514167933/514538412/515313105,515313105,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T06:35:00,C17,514167933,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
91,/Event/514167933/514538412/515320112,515320112,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T07:01:00,C17,514167933,eng,,deccanherald.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
92,/Event/514167933/514538412/515321869,515321869,,,,2016-09-23T15:50:00,2016-09-25T07:02:00,,514167933,eng,,tribuneindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
93,/Event/514167933/514538412/515321116,515321116,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T07:05:00,C17,514167933,eng,,freepressjournal.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
94,/Event/514167933/514538412/515334204,515334204,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T07:52:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
95,/Event/514167933/514538412/515338661,515338661,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T08:08:00,C17,514167933,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
96,/Event/514167933/514538412/515349832,515349832,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T08:29:00,C17,514167933,eng,,rediff.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
97,/Event/514167933/514538412/515369878,515369878,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T09:34:00,C17,514167933,eng,,economictimes.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
98,/Event/514167933/514538412/515375567,515375567,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T09:53:00,C17,514167933,eng,,thehindu.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
99,/Event/514167933/514538412/515378290,515378290,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T10:02:00,C17,514167933,eng,,deccanherald.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
100,/Event/514167933/514538412/515393134,515393134,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T10:47:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
101,/Event/514167933/514538412/515393286,515393286,,,,2016-09-23T15:50:00,2016-09-25T10:48:00,,514167933,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
102,/Event/514167933/514538412/515423099,515423099,,,,2016-09-23T15:50:00,2016-09-25T12:21:00,,514167933,eng,,pakistankakhudahafiz.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
103,/Event/514167933/514538412/515426443,515426443,AS,PK,C20,2016-09-23T15:50:00,2016-09-25T12:31:00,C5,514167933,eng,Center,dawn.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
104,/Event/514167933/514538412/515426443/515635516,515635516,,,,2016-09-25T12:31:00,2016-09-25T22:52:00,,514167933,eng,,telegraphindia.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,
105,/Event/514167933/514538412/515429980,515429980,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T12:41:00,C17,514167933,eng,,economictimes.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
106,/Event/514167933/514538412/515446521,515446521,,,,2016-09-23T15:50:00,2016-09-25T13:27:00,,514167933,eng,,asianage.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
107,/Event/514167933/514538412/515465229,515465229,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T14:20:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
108,/Event/514167933/514538412/515468983,515468983,,,,2016-09-23T15:50:00,2016-09-25T14:31:00,,514167933,eng,,indiatoday.intoday.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
109,/Event/514167933/514538412/515486769,515486769,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T15:22:00,C17,514167933,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
110,/Event/514167933/514538412/515486769/515899739,515899739,AS,IN,C18,2016-09-25T15:22:00,2016-09-26T10:42:00,C17,514167933,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
111,/Event/514167933/514538412/515553631,515553631,AS,BD,C20,2016-09-23T15:50:00,2016-09-25T18:33:00,C5,514167933,eng,Center-left,thedailystar.net,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
112,/Event/514167933/514538412/515626068,515626068,AS,SA,C15,2016-09-23T15:50:00,2016-09-25T22:18:00,C9,514167933,eng,,saudigazette.com.sa,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,Ara,,AL
113,/Event/514167933/514538412/515637382,515637382,AS,PK,C20,2016-09-23T15:50:00,2016-09-25T22:59:00,C5,514167933,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
114,/Event/514167933/514538412/515658119,515658119,,,,2016-09-23T15:50:00,2016-09-26T00:14:00,,514167933,eng,,asianage.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
115,/Event/514167933/514538412/515682937,515682937,,,,2016-09-23T15:50:00,2016-09-26T01:43:00,,514167933,eng,,dnaindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
116,/Event/514167933/514538412/515709685,515709685,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T03:24:00,C17,514167933,eng,,mid-day.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
117,/Event/514167933/514538412/515719027,515719027,AU,AU,C4,2016-09-23T15:50:00,2016-09-26T04:00:00,C2,514167933,eng,Center-right,9news.com.au,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Christian,,Eng,,PIF
118,/Event/514167933/514538412/515755113,515755113,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T05:37:00,C17,514167933,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
119,/Event/514167933/514538412/515758919,515758919,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T05:48:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
120,/Event/514167933/514538412/515758919/516077319,516077319,AS,IN,C18,2016-09-26T05:48:00,2016-09-26T15:46:00,C17,514167933,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
121,/Event/514167933/514538412/515760796,515760796,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T05:54:00,C17,514167933,eng,,rediff.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
122,/Event/514167933/514538412/515764414,515764414,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T06:03:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
123,/Event/514167933/514538412/515769624,515769624,,,,2016-09-23T15:50:00,2016-09-26T06:17:00,,514167933,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
124,/Event/514167933/514538412/515770402,515770402,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T06:19:00,C17,514167933,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
125,/Event/514167933/514538412/515790690,515790690,AS,KW,C19,2016-09-23T15:50:00,2016-09-26T06:58:00,C9,514167933,eng,Center,arabtimesonline.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,Ara,,AL
126,/Event/514167933/514538412/515810279,515810279,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T07:41:00,C17,514167933,eng,,rediff.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
127,/Event/514167933/514538412/515811035,515811035,,,,2016-09-23T15:50:00,2016-09-26T07:43:00,,514167933,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
128,/Event/514167933/514538412/515817264,515817264,,,,2016-09-23T15:50:00,2016-09-26T07:57:00,,514167933,eng,,qz.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
129,/Event/514167933/514538412/515818622,515818622,AS,PK,C20,2016-09-23T15:50:00,2016-09-26T08:00:00,C5,514167933,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
130,/Event/514167933/514538412/515818661,515818661,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T08:01:00,C17,514167933,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
131,/Event/514167933/514538412/515831092,515831092,AS,PK,C20,2016-09-23T15:50:00,2016-09-26T08:27:00,C5,514167933,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
132,/Event/514167933/514538412/515860311,515860311,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T09:27:00,C17,514167933,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
133,/Event/514167933/514538412/515901349,515901349,,,,2016-09-23T15:50:00,2016-09-26T10:45:00,,514167933,eng,,pakistankakhudahafiz.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
134,/Event/514167933/514538412/515955569,515955569,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T12:26:00,C17,514167933,eng,,newindianexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
135,/Event/514167933/514538412/515964967,515964967,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T12:43:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
136,/Event/514167933/514538412/516016599,516016599,EU,DE,C5,2016-09-23T15:50:00,2016-09-26T13:59:00,C2,514167933,eng,,dw.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Christian,EU,Ger,NATO,
137,/Event/514167933/514538412/516027354,516027354,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T14:25:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
138,/Event/514167933/514538412/516073121,516073121,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T15:40:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
139,/Event/514167933/514538412/516130920,516130920,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T17:15:00,C17,514167933,eng,,newindianexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
140,/Event/514167933/514538412/516169650,516169650,AS,PK,C20,2016-09-23T15:50:00,2016-09-26T18:28:00,C5,514167933,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
141,/Event/514167933/514538412/516231458,516231458,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T20:36:00,C17,514167933,eng,,economictimes.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
142,/Event/514167933/514538412/516233564,516233564,AS,IN,C18,2016-09-23T15:50:00,2016-09-26T20:41:00,C17,514167933,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
143,/Event/514167933/514538412/516238381,516238381,AS,PK,C20,2016-09-23T15:50:00,2016-09-26T20:52:00,C5,514167933,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
144,/Event/514167933/514538412/516238381/516372603,516372603,,,,2016-09-26T20:52:00,2016-09-27T02:46:00,,514167933,eng,,eurasiareview.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,
145,/Event/514167933/514538412/516291307,516291307,EU,UK,C4,2016-09-23T15:50:00,2016-09-26T22:55:00,C2,514167933,eng,Center-left,dailymail.co.uk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Christian,,Eng,NATO,
146,/Event/514167933/514538412/516309367,516309367,AS,PK,C20,2016-09-23T15:50:00,2016-09-26T23:44:00,C5,514167933,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
147,/Event/514167933/514538412/516320497,516320497,AS,PK,C20,2016-09-23T15:50:00,2016-09-27T00:17:00,C5,514167933,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
148,/Event/514167933/514538412/516331744,516331744,AS,PK,C20,2016-09-23T15:50:00,2016-09-27T00:45:00,C5,514167933,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
149,/Event/514167933/514538412/516391344,516391344,AS,PK,C20,2016-09-23T15:50:00,2016-09-27T03:40:00,C5,514167933,eng,,tribune.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
150,/Event/514167933/514610236,514610236,AS,PK,C20,2016-09-23T03:59:00,2016-09-23T17:59:00,C5,514167933,eng,Center-right,thenews.com.pk,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,,,,
151,/Event/514167933/514610236/514634476,514634476,AS,BD,C20,2016-09-23T17:59:00,2016-09-23T18:44:00,C5,514167933,eng,Center-left,thedailystar.net,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,,,,
152,/Event/514167933/514610236/514634476/514794549,514794549,,,,2016-09-23T18:44:00,2016-09-24T01:52:00,,514167933,eng,,msn.com,,103.0,126.0,91.0,133.0,106.0,20.0,20.0,133.0,121.0,47.0,106.0,55.0,151.0,125.0,80.0,141.0,112.0,60.0,,,,,
153,/Event/514167933/514610236/514686263,514686263,AS,LK,C17,2016-09-23T17:59:00,2016-09-23T20:37:00,C18,514167933,eng,Center,island.lk,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Buddhist,,,,
154,/Event/514167933/514610236/514813477,514813477,AS,PK,C20,2016-09-23T17:59:00,2016-09-24T03:10:00,C5,514167933,eng,,tribune.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,,,,
155,/Event/514167933/514610236/515025068,515025068,AS,IN,C18,2016-09-23T17:59:00,2016-09-24T13:51:00,C17,514167933,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Hindu,,,,
156,/Event/514167933/514610236/515025068/515029932,515029932,,,,2016-09-24T13:51:00,2016-09-24T14:05:00,,514167933,eng,,msn.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
157,/Event/514167933/514610236/515025068/515471750,515471750,AS,IN,C18,2016-09-24T13:51:00,2016-09-25T14:39:00,C17,514167933,eng,,economictimes.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
158,/Event/514167933/514610236/515025068/516169212,516169212,,,,2016-09-24T13:51:00,2016-09-26T18:27:00,,514167933,eng,,msn.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
159,/Event/514167933/514610236/515034621,515034621,AS,AE,C19,2016-09-23T17:59:00,2016-09-24T14:19:00,C9,514167933,eng,,gulfnews.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,,Ara,,AL
160,/Event/514167933/514610236/515035253,515035253,AS,IN,C18,2016-09-23T17:59:00,2016-09-24T14:20:00,C17,514167933,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Hindu,,,,
161,/Event/514167933/514610236/515039706,515039706,AS,PK,C20,2016-09-23T17:59:00,2016-09-24T14:34:00,C5,514167933,eng,Center-right,thenews.com.pk,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,,,,
162,/Event/514167933/514610236/515057732,515057732,AS,AE,C19,2016-09-23T17:59:00,2016-09-24T15:21:00,C9,514167933,eng,Center,khaleejtimes.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,?,Ara,?,AL
163,/Event/514167933/514610236/515064473,515064473,EU,UK,C4,2016-09-23T17:59:00,2016-09-24T15:25:00,C2,514167933,eng,,reuters.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Christian,,Eng,NATO,
164,/Event/514167933/514610236/515059444,515059444,EU,UK,C4,2016-09-23T17:59:00,2016-09-24T15:26:00,C2,514167933,eng,Center-left,dailymail.co.uk,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Christian,,Eng,NATO,
165,/Event/514167933/514610236/515066016,515066016,,,,2016-09-23T17:59:00,2016-09-24T15:44:00,,514167933,eng,,in.news.yahoo.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,
166,/Event/514167933/514610236/515074735,515074735,,USA,C4,2016-09-23T17:59:00,2016-09-24T16:07:00,C2,514167933,eng,,channelnewsasia.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Christian,NAFTA,Eng,NATO,
167,/Event/514167933/514610236/515077334,515077334,EU,UK,C4,2016-09-23T17:59:00,2016-09-24T16:14:00,C2,514167933,eng,,af.reuters.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Christian,,Eng,NATO,
168,/Event/514167933/514610236/515083243,515083243,AS,SG,C18,2016-09-23T17:59:00,2016-09-24T16:30:00,C2,514167933,eng,Center-left,todayonline.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Buddhist,ASEAN,,,
169,/Event/514167933/514610236/515084622,515084622,AS,BH,,2016-09-23T17:59:00,2016-09-24T16:34:00,C9,514167933,eng,,tradearabia.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,,Ara,,AL
170,/Event/514167933/514610236/515101792,515101792,AS,PK,C20,2016-09-23T17:59:00,2016-09-24T17:18:00,C5,514167933,eng,,dailytimes.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,Muslim,,,,
