,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,religions,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs
85,/Event/513438692/513445358/513799877,513799877,India,USA,C4,2016-09-22T03:48:00,2016-09-22T14:46:00,C2,513438692,eng,,journalnow.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
86,/Event/513438692/513445358/513799304,513799304,India,UK,C4,2016-09-22T03:48:00,2016-09-22T14:46:00,C2,513438692,eng,Center-left,dailymail.co.uk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,EU,Christian,,Eng,NATO,
87,/Event/513438692/513445358/513806721,513806721,India,MY,C18,2016-09-22T03:48:00,2016-09-22T14:58:00,C9,513438692,eng,Center-right,thestar.com.my,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,ASEAN,,,
88,/Event/513438692/513445358/513807847,513807847,India,,,2016-09-22T03:48:00,2016-09-22T15:00:00,,513438692,eng,,indiatoday.intoday.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
89,/Event/513438692/513445358/513809417,513809417,India,IN,C18,2016-09-22T03:48:00,2016-09-22T15:03:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
90,/Event/513438692/513445358/513809868,513809868,India,,,2016-09-22T03:48:00,2016-09-22T15:03:00,,513438692,eng,,msn.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
91,/Event/513438692/513445358/513810409,513810409,India,IN,C18,2016-09-22T03:48:00,2016-09-22T15:04:00,C17,513438692,eng,,news18.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
92,/Event/513438692/513445358/513810909,513810909,India,UK,C4,2016-09-22T03:48:00,2016-09-22T15:05:00,C2,513438692,eng,,reuters.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,EU,Christian,,Eng,NATO,
93,/Event/513438692/513445358/513836101,513836101,India,SG,C18,2016-09-22T03:48:00,2016-09-22T15:45:00,C2,513438692,eng,Center-left,todayonline.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Buddhist,ASEAN,,,
94,/Event/513438692/513445358/513837083,513837083,India,PK,C20,2016-09-22T03:48:00,2016-09-22T15:46:00,C5,513438692,eng,,tribune.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
95,/Event/513438692/513445358/513842842,513842842,India,IN,C18,2016-09-22T03:48:00,2016-09-22T15:55:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
96,/Event/513438692/513445358/513864096,513864096,India,IN,C18,2016-09-22T03:48:00,2016-09-22T16:29:00,C17,513438692,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
97,/Event/513438692/513445358/513868737,513868737,India,TW,C16,2016-09-22T03:48:00,2016-09-22T16:38:00,C2,513438692,eng,,taipeitimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Folk religion,,,,
98,/Event/513438692/513445358/513914331,513914331,India,PK,C20,2016-09-22T03:48:00,2016-09-22T17:54:00,C5,513438692,eng,,tribune.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
99,/Event/513438692/513445358/513937029,513937029,India,IN,C18,2016-09-22T03:48:00,2016-09-22T18:34:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
100,/Event/513438692/513445358/513945480,513945480,India,IN,C18,2016-09-22T03:48:00,2016-09-22T18:50:00,C17,513438692,eng,,thehindu.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
101,/Event/513438692/513445358/513948280,513948280,India,PK,C20,2016-09-22T03:48:00,2016-09-22T18:56:00,C5,513438692,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
102,/Event/513438692/513445358/513949112,513949112,India,PK,C20,2016-09-22T03:48:00,2016-09-22T18:58:00,C5,513438692,eng,,tribune.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
103,/Event/513438692/513445358/513956647,513956647,India,,,2016-09-22T03:48:00,2016-09-22T19:12:00,,513438692,eng,,dnaindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
104,/Event/513438692/513445358/513970723,513970723,India,IN,C18,2016-09-22T03:48:00,2016-09-22T19:39:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
105,/Event/513438692/513445358/514006219,514006219,India,PK,C20,2016-09-22T03:48:00,2016-09-22T20:50:00,C5,513438692,eng,,thefrontierpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
106,/Event/513438692/513445358/514006215,514006215,India,PK,C20,2016-09-22T03:48:00,2016-09-22T20:50:00,C5,513438692,eng,,thefrontierpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
107,/Event/513438692/513445358/514015858,514015858,India,USA,C4,2016-09-22T03:48:00,2016-09-22T21:10:00,C2,513438692,eng,,carnegieendowment.org,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
108,/Event/513438692/513445358/514015915,514015915,India,PK,C20,2016-09-22T03:48:00,2016-09-22T21:11:00,C5,513438692,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
109,/Event/513438692/513445358/514015924,514015924,India,PK,C20,2016-09-22T03:48:00,2016-09-22T21:11:00,C5,513438692,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
110,/Event/513438692/513445358/514017263,514017263,India,UK,C4,2016-09-22T03:48:00,2016-09-22T21:13:00,C2,513438692,eng,,irishsun.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,EU,Christian,,Eng,NATO,
111,/Event/513438692/513445358/514040057,514040057,India,IN,C18,2016-09-22T03:48:00,2016-09-22T22:05:00,C17,513438692,eng,,newindianexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
112,/Event/513438692/513445358/514065859,514065859,India,PK,C20,2016-09-22T03:48:00,2016-09-22T23:07:00,C5,513438692,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
113,/Event/513438692/513445358/514082249,514082249,India,SA,C15,2016-09-22T03:48:00,2016-09-22T23:50:00,C9,513438692,eng,Center,arabnews.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,Ara,,AL
114,/Event/513438692/513445358/514128402,514128402,India,,,2016-09-22T03:48:00,2016-09-23T00:12:00,,513438692,eng,,globalsecurity.org,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
115,/Event/513438692/513445358/514109033,514109033,India,,,2016-09-22T03:48:00,2016-09-23T01:00:00,,513438692,eng,,asianage.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
116,/Event/513438692/513445358/514111445,514111445,India,IN,C18,2016-09-22T03:48:00,2016-09-23T01:06:00,C17,513438692,eng,,freepressjournal.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
117,/Event/513438692/513445358/514117294,514117294,India,PK,C20,2016-09-22T03:48:00,2016-09-23T01:24:00,C5,513438692,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
118,/Event/513438692/513445358/514140204,514140204,India,PK,C20,2016-09-22T03:48:00,2016-09-23T02:35:00,C5,513438692,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
119,/Event/513438692/513445358/514168686,514168686,India,IN,C18,2016-09-22T03:48:00,2016-09-23T04:02:00,C17,513438692,eng,,mid-day.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
120,/Event/513438692/513445358/514198888,514198888,India,PK,C20,2016-09-22T03:48:00,2016-09-23T05:19:00,C5,513438692,eng,,aaj.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
121,/Event/513438692/513445358/514200834,514200834,India,IN,C18,2016-09-22T03:48:00,2016-09-23T05:23:00,C17,513438692,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
122,/Event/513438692/513445358/514205907,514205907,India,IN,C18,2016-09-22T03:48:00,2016-09-23T05:34:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
123,/Event/513438692/513445358/514215510,514215510,India,IN,C18,2016-09-22T03:48:00,2016-09-23T06:02:00,C17,513438692,eng,Center-left,zeenews.india.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
124,/Event/513438692/513445358/514231661,514231661,India,PK,C20,2016-09-22T03:48:00,2016-09-23T06:28:00,C5,513438692,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
125,/Event/513438692/513445358/514239911,514239911,India,PK,C20,2016-09-22T03:48:00,2016-09-23T06:47:00,C5,513438692,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
126,/Event/513438692/513445358/514243733,514243733,India,,,2016-09-22T03:48:00,2016-09-23T06:55:00,,513438692,eng,,msn.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
127,/Event/513438692/513445358/514263490,514263490,India,UK,C4,2016-09-22T03:48:00,2016-09-23T07:34:00,C2,513438692,eng,,irishsun.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,EU,Christian,,Eng,NATO,
128,/Event/513438692/513445358/514273361,514273361,India,IN,C18,2016-09-22T03:48:00,2016-09-23T07:55:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
129,/Event/513438692/513445358/514274537,514274537,India,,,2016-09-22T03:48:00,2016-09-23T07:57:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
130,/Event/513438692/513445358/514292915,514292915,India,IN,C18,2016-09-22T03:48:00,2016-09-23T08:34:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
131,/Event/513438692/513445358/514309247,514309247,India,IN,C18,2016-09-22T03:48:00,2016-09-23T09:08:00,C17,513438692,eng,Center-left,zeenews.india.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
132,/Event/513438692/513445358/514316303,514316303,India,PK,C20,2016-09-22T03:48:00,2016-09-23T09:20:00,C5,513438692,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
133,/Event/513438692/513445358/514406288,514406288,India,USA,C4,2016-09-22T03:48:00,2016-09-23T09:42:00,C2,513438692,eng,Center-left,nytimes.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
134,/Event/513438692/513445358/514330073,514330073,India,,,2016-09-22T03:48:00,2016-09-23T09:47:00,,513438692,eng,,indiawest.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
135,/Event/513438692/513445358/514362828,514362828,India,USA,C4,2016-09-22T03:48:00,2016-09-23T10:30:00,C2,513438692,eng,,hosted.ap.org,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
136,/Event/513438692/513445358/514359017,514359017,India,PK,C20,2016-09-22T03:48:00,2016-09-23T10:39:00,C5,513438692,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
137,/Event/513438692/513445358/514370040,514370040,India,,,2016-09-22T03:48:00,2016-09-23T11:00:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
138,/Event/513438692/513445358/514380074,514380074,India,PK,C20,2016-09-22T03:48:00,2016-09-23T11:18:00,C5,513438692,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
139,/Event/513438692/513445358/514420627,514420627,India,,,2016-09-22T03:48:00,2016-09-23T12:32:00,,513438692,eng,,onlineathens.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
140,/Event/513438692/513445358/514441826,514441826,India,,,2016-09-22T03:48:00,2016-09-23T13:09:00,,513438692,eng,,stimson.org,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
141,/Event/513438692/513445358/514451326,514451326,India,IN,C18,2016-09-22T03:48:00,2016-09-23T13:25:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
142,/Event/513438692/513446292,513446292,India,,,2016-09-22T03:30:00,2016-09-22T03:51:00,,513438692,eng,,dnaindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
143,/Event/513438692/513450198,513450198,India,PK-UAE,,2016-09-22T03:30:00,2016-09-22T04:03:00,,513438692,eng,,geo.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
144,/Event/513438692/513450198/513509577,513509577,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T06:21:00,C17,513438692,eng,,financialexpress.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
145,/Event/513438692/513450198/513531036,513531036,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T06:59:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
146,/Event/513438692/513450198/513542217,513542217,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T07:20:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
147,/Event/513438692/513450198/513553007,513553007,Pakistan-United-Arab-Emirates,PK,C20,2016-09-22T04:03:00,2016-09-22T07:42:00,C5,513438692,eng,,nation.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
148,/Event/513438692/513450198/513633727,513633727,Pakistan-United-Arab-Emirates,PK-UAE,,2016-09-22T04:03:00,2016-09-22T10:14:00,,513438692,eng,,geo.tv,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
149,/Event/513438692/513450198/513656792,513656792,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T10:55:00,C17,513438692,eng,,financialexpress.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
150,/Event/513438692/513450198/513676097,513676097,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T11:28:00,C17,513438692,eng,,sify.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
151,/Event/513438692/513450198/513728358,513728358,Pakistan-United-Arab-Emirates,UK,C4,2016-09-22T04:03:00,2016-09-22T12:54:00,C2,513438692,eng,,bbc.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,EU,Christian,,Eng,NATO,
152,/Event/513438692/513450198/513752948,513752948,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T13:32:00,C17,513438692,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
153,/Event/513438692/513450198/513771812,513771812,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T14:02:00,C17,513438692,eng,,financialexpress.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
154,/Event/513438692/513450198/513781109,513781109,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T14:17:00,C17,513438692,eng,,news18.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
155,/Event/513438692/513450198/513792261,513792261,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T14:35:00,C17,513438692,eng,,newindianexpress.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
156,/Event/513438692/513450198/513830949,513830949,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T15:36:00,C17,513438692,eng,,firstpost.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
157,/Event/513438692/513450198/513869141,513869141,Pakistan-United-Arab-Emirates,,,2016-09-22T04:03:00,2016-09-22T16:26:00,,513438692,eng,,yahind.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
158,/Event/513438692/513450198/513877892,513877892,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T16:53:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
159,/Event/513438692/513450198/513907049,513907049,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T17:42:00,C17,513438692,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
160,/Event/513438692/513450198/513940131,513940131,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T18:40:00,C17,513438692,eng,,financialexpress.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
161,/Event/513438692/513450198/513944166,513944166,Pakistan-United-Arab-Emirates,,,2016-09-22T04:03:00,2016-09-22T18:48:00,,513438692,eng,,in.news.yahoo.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
162,/Event/513438692/513450198/514015920,514015920,Pakistan-United-Arab-Emirates,PK,C20,2016-09-22T04:03:00,2016-09-22T21:11:00,C5,513438692,eng,,nation.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
163,/Event/513438692/513450198/514031460,514031460,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T21:43:00,C17,513438692,eng,,thehindu.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
164,/Event/513438692/513450198/514040851,514040851,Pakistan-United-Arab-Emirates,,,2016-09-22T04:03:00,2016-09-22T22:06:00,,513438692,eng,,telegraphindia.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
165,/Event/513438692/513450198/514046575,514046575,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-22T22:18:00,C17,513438692,eng,,freepressjournal.in,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
166,/Event/513438692/513450198/514143387,514143387,Pakistan-United-Arab-Emirates,USA,C4,2016-09-22T04:03:00,2016-09-23T02:46:00,C2,513438692,eng,,atimes.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,Christian,NAFTA,Eng,NATO,
167,/Event/513438692/513450198/514149703,514149703,Pakistan-United-Arab-Emirates,PK,C20,2016-09-22T04:03:00,2016-09-23T03:06:00,C5,513438692,eng,,tribune.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
