,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,religions,linguisticblocs,politicalregionalblocs,economicblocs,militarydefenseblocs
106,/Event/7442985737/7443228532,7443228532,India,,,2023-03-12T12:13:00,2023-03-12T15:58:00,,7442985737,eng,,newsonair.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
107,/Event/7442985737/7443238696,7443238696,India,,,2023-03-12T12:13:00,2023-03-12T16:07:00,,7442985737,eng,,rocketnews.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
108,/Event/7442985737/7443244753,7443244753,India,IN,C18,2023-03-12T12:13:00,2023-03-12T16:12:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
109,/Event/7442985737/7443246819,7443246819,India,,,2023-03-12T12:13:00,2023-03-12T16:14:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
110,/Event/7442985737/7443247906,7443247906,India,,,2023-03-12T12:13:00,2023-03-12T16:14:00,,7442985737,eng,,telegraphindia.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
111,/Event/7442985737/7443250707,7443250707,India,IN,C18,2023-03-12T12:13:00,2023-03-12T16:17:00,C17,7442985737,eng,,deccanherald.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
112,/Event/7442985737/7443252900,7443252900,India,IN,C18,2023-03-12T12:13:00,2023-03-12T16:20:00,C17,7442985737,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
113,/Event/7442985737/7443262319,7443262319,India,,,2023-03-12T12:13:00,2023-03-12T16:29:00,,7442985737,eng,,indiatoday.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
114,/Event/7442985737/7443286004,7443286004,India,IN,C18,2023-03-12T12:13:00,2023-03-12T16:53:00,C17,7442985737,eng,,republicworld.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
115,/Event/7442985737/7443300950,7443300950,India,,,2023-03-12T12:13:00,2023-03-12T17:07:00,,7442985737,eng,,dnaindia.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
116,/Event/7442985737/7443318945,7443318945,India,IN,C18,2023-03-12T12:13:00,2023-03-12T17:24:00,C17,7442985737,eng,,newindianexpress.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
117,/Event/7442985737/7443340646,7443340646,India,ZA,C4,2023-03-12T12:13:00,2023-03-12T17:45:00,C17,7442985737,eng,,thesouthafrican.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AF,Christian,,AU,AfCFTA,
118,/Event/7442985737/7443347120,7443347120,India,,,2023-03-12T12:13:00,2023-03-12T17:52:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
119,/Event/7442985737/7443387495,7443387495,India,,,2023-03-12T12:13:00,2023-03-12T18:35:00,,7442985737,eng,,exbulletin.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
120,/Event/7442985737/7443392570,7443392570,India,,,2023-03-12T12:13:00,2023-03-12T18:39:00,,7442985737,eng,,en.etemaaddaily.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
121,/Event/7442985737/7443416578,7443416578,India,AE,C19,2023-03-12T12:13:00,2023-03-12T19:08:00,C9,7442985737,eng,,gulftoday.ae,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Muslim,Ara,AL,,
122,/Event/7442985737/7443424057,7443424057,India,AU,C4,2023-03-12T12:13:00,2023-03-12T19:13:00,C2,7442985737,eng,,foxsports.com.au,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AU,Christian,Eng,PIF,,
123,/Event/7442985737/7443424190,7443424190,India,,,2023-03-12T12:13:00,2023-03-12T19:19:00,,7442985737,eng,,thestandard.com.hk,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
124,/Event/7442985737/7443436531,7443436531,India,,,2023-03-12T12:13:00,2023-03-12T19:27:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
125,/Event/7442985737/7443436522,7443436522,India,,,2023-03-12T12:13:00,2023-03-12T19:27:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
126,/Event/7442985737/7443440718,7443440718,India,IN,C18,2023-03-12T12:13:00,2023-03-12T19:32:00,C17,7442985737,eng,,economictimes.indiatimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
127,/Event/7442985737/7443457381,7443457381,India,IN,C18,2023-03-12T12:13:00,2023-03-12T19:52:00,C17,7442985737,eng,Center-left,indianexpress.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
128,/Event/7442985737/7443520662,7443520662,India,,,2023-03-12T12:13:00,2023-03-12T21:07:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
129,/Event/7442985737/7443538843,7443538843,India,UK,C4,2023-03-12T12:13:00,2023-03-12T21:28:00,C2,7442985737,eng,Center-left,theguardian.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,EU,Christian,Eng,,,NATO
130,/Event/7442985737/7443542790,7443542790,India,IN,C18,2023-03-12T12:13:00,2023-03-12T21:34:00,C17,7442985737,eng,Center,theshillongtimes.com,https:en.wikipedia.orgwikiThe_Shillong_Times,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
131,/Event/7442985737/7443565770,7443565770,India,IN,C18,2023-03-12T12:13:00,2023-03-12T22:04:00,C17,7442985737,eng,,dailyexcelsior.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
132,/Event/7442985737/7443566370,7443566370,India,ZW,,2023-03-12T12:13:00,2023-03-12T22:05:00,C8,7442985737,eng,Pro-government,herald.co.zw,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AF,Christian,,AU,,
133,/Event/7442985737/7443566372,7443566372,India,ZW,,2023-03-12T12:13:00,2023-03-12T22:05:00,C8,7442985737,eng,Pro-government,herald.co.zw,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AF,Christian,,AU,,
134,/Event/7442985737/7443597100,7443597100,India,,,2023-03-12T12:13:00,2023-03-12T22:44:00,,7442985737,eng,,telegraphindia.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
135,/Event/7442985737/7443667548,7443667548,India,LK,C17,2023-03-12T12:13:00,2023-03-13T00:24:00,C18,7442985737,eng,Center,island.lk,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Buddhist,,,,
136,/Event/7442985737/7443707037,7443707037,India,PK,C20,2023-03-12T12:13:00,2023-03-13T01:16:00,C5,7442985737,eng,Center-right,thenews.com.pk,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Muslim,,,,
137,/Event/7442985737/7443733869,7443733869,India,IN,C18,2023-03-12T12:13:00,2023-03-13T01:34:00,C17,7442985737,eng,Center-left,indianexpress.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
138,/Event/7442985737/7443736020,7443736020,India,IN,C18,2023-03-12T12:13:00,2023-03-13T01:36:00,C17,7442985737,eng,Center-left,zeenews.india.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
139,/Event/7442985737/7443736085,7443736085,India,,,2023-03-12T12:13:00,2023-03-13T01:37:00,,7442985737,eng,,punemirror.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
140,/Event/7442985737/7443743734,7443743734,India,IN,C18,2023-03-12T12:13:00,2023-03-13T01:46:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
141,/Event/7442985737/7443744432,7443744432,India,IN,C18,2023-03-12T12:13:00,2023-03-13T01:48:00,C17,7442985737,eng,,timesnownews.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
142,/Event/7442985737/7443768530,7443768530,India,IN,C18,2023-03-12T12:13:00,2023-03-13T02:16:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
143,/Event/7442985737/7443783270,7443783270,India,IN,C18,2023-03-12T12:13:00,2023-03-13T02:33:00,C17,7442985737,eng,,sports.ndtv.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
144,/Event/7442985737/7443787972,7443787972,India,,,2023-03-12T12:13:00,2023-03-13T02:39:00,,7442985737,eng,,latestly.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
145,/Event/7442985737/7443801315,7443801315,India,,,2023-03-12T12:13:00,2023-03-13T02:55:00,,7442985737,eng,,sportstar.thehindu.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
146,/Event/7442985737/7443805896,7443805896,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:01:00,C17,7442985737,eng,,sports.ndtv.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
147,/Event/7442985737/7443804135,7443804135,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:01:00,C17,7442985737,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
148,/Event/7442985737/7443806724,7443806724,India,AU,C4,2023-03-12T12:13:00,2023-03-13T03:02:00,C2,7442985737,eng,,foxsports.com.au,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AU,Christian,Eng,PIF,,
149,/Event/7442985737/7443814224,7443814224,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:10:00,C17,7442985737,eng,,sports.ndtv.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
150,/Event/7442985737/7443818042,7443818042,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:15:00,C17,7442985737,eng,Center-left,indianexpress.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
151,/Event/7442985737/7443822962,7443822962,India,,,2023-03-12T12:13:00,2023-03-13T03:20:00,,7442985737,eng,,crictracker.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
152,/Event/7442985737/7443834684,7443834684,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:33:00,C17,7442985737,eng,,news18.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
153,/Event/7442985737/7443837699,7443837699,India,,,2023-03-12T12:13:00,2023-03-13T03:37:00,,7442985737,eng,,india.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
154,/Event/7442985737/7443841518,7443841518,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:42:00,C17,7442985737,eng,,news.abplive.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
155,/Event/7442985737/7443842646,7443842646,India,,,2023-03-12T12:13:00,2023-03-13T03:43:00,,7442985737,eng,,indiatoday.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
156,/Event/7442985737/7443852736,7443852736,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:54:00,C17,7442985737,eng,,news18.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
157,/Event/7442985737/7443852861,7443852861,India,IN,C18,2023-03-12T12:13:00,2023-03-13T03:55:00,C17,7442985737,eng,,cnbctv18.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
158,/Event/7442985737/7443862075,7443862075,India,IN,C18,2023-03-12T12:13:00,2023-03-13T04:04:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
159,/Event/7442985737/7443874886,7443874886,India,,,2023-03-12T12:13:00,2023-03-13T04:15:00,,7442985737,eng,,exbulletin.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
160,/Event/7442985737/7443878315,7443878315,India,,,2023-03-12T12:13:00,2023-03-13T04:19:00,,7442985737,eng,,dnaindia.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
161,/Event/7442985737/7443880607,7443880607,India,IN,C18,2023-03-12T12:13:00,2023-03-13T04:22:00,C17,7442985737,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
162,/Event/7442985737/7443888263,7443888263,India,IN,C18,2023-03-12T12:13:00,2023-03-13T04:29:00,C17,7442985737,eng,,mid-day.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
163,/Event/7442985737/7443888262,7443888262,India,IN,C18,2023-03-12T12:13:00,2023-03-13T04:29:00,C17,7442985737,eng,,mid-day.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
164,/Event/7442985737/7443894208,7443894208,India,IN,C18,2023-03-12T12:13:00,2023-03-13T04:37:00,C17,7442985737,eng,,news.abplive.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
165,/Event/7442985737/7443903725,7443903725,India,,,2023-03-12T12:13:00,2023-03-13T04:47:00,,7442985737,eng,,india.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
166,/Event/7442985737/7443921075,7443921075,India,,,2023-03-12T12:13:00,2023-03-13T05:05:00,,7442985737,eng,,indiatoday.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
167,/Event/7442985737/7443924788,7443924788,India,IN,C18,2023-03-12T12:13:00,2023-03-13T05:09:00,C17,7442985737,eng,,timesnownews.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
168,/Event/7442985737/7443962828,7443962828,India,,,2023-03-12T12:13:00,2023-03-13T05:44:00,,7442985737,eng,,indiatoday.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
169,/Event/7442985737/7443971112,7443971112,India,,,2023-03-12T12:13:00,2023-03-13T05:53:00,,7442985737,eng,,in.mashable.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
170,/Event/7442985737/7443979945,7443979945,India,,,2023-03-12T12:13:00,2023-03-13T06:02:00,,7442985737,eng,,socialnews.xyz,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
171,/Event/7442985737/7443981391,7443981391,India,,,2023-03-12T12:13:00,2023-03-13T06:03:00,,7442985737,eng,,asianlite.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
172,/Event/7442985737/7443986641,7443986641,India,GH,C10,2023-03-12T12:13:00,2023-03-13T06:06:00,C16,7442985737,eng,,guyanachronicle.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AF,Christian,,AU,AfCFTA,
173,/Event/7442985737/7443989624,7443989624,India,IN,C18,2023-03-12T12:13:00,2023-03-13T06:09:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
174,/Event/7442985737/7443999292,7443999292,India,,,2023-03-12T12:13:00,2023-03-13T06:16:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
175,/Event/7442985737/7444007102,7444007102,India,IN,C18,2023-03-12T12:13:00,2023-03-13T06:22:00,C17,7442985737,eng,,news18.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
176,/Event/7442985737/7444012153,7444012153,India,PK,C20,2023-03-12T12:13:00,2023-03-13T06:26:00,C5,7442985737,eng,Center,dawn.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Muslim,,,,
177,/Event/7442985737/7444033852,7444033852,India,,,2023-03-12T12:13:00,2023-03-13T06:43:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
178,/Event/7442985737/7444081994,7444081994,India,IN,C18,2023-03-12T12:13:00,2023-03-13T07:20:00,C17,7442985737,eng,Center-left,indianexpress.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
179,/Event/7442985737/7444107577,7444107577,India,,,2023-03-12T12:13:00,2023-03-13T07:38:00,,7442985737,eng,,indiatoday.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
180,/Event/7442985737/7444110528,7444110528,India,IN,C18,2023-03-12T12:13:00,2023-03-13T07:40:00,C17,7442985737,eng,,sports.ndtv.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
181,/Event/7442985737/7444145379,7444145379,India,IN,C18,2023-03-12T12:13:00,2023-03-13T08:05:00,C17,7442985737,eng,,freepressjournal.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
182,/Event/7442985737/7444177330,7444177330,India,IN,C18,2023-03-12T12:13:00,2023-03-13T08:29:00,C17,7442985737,eng,,timesnownews.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
183,/Event/7442985737/7444205710,7444205710,India,IN,C18,2023-03-12T12:13:00,2023-03-13T08:47:00,C17,7442985737,eng,Center-left,zeenews.india.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
184,/Event/7442985737/7444286132,7444286132,India,,,2023-03-12T12:13:00,2023-03-13T09:40:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
185,/Event/7442985737/7444291690,7444291690,India,IN,C18,2023-03-12T12:13:00,2023-03-13T09:43:00,C17,7442985737,eng,,republicworld.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
186,/Event/7442985737/7444299840,7444299840,India,IN,C18,2023-03-12T12:13:00,2023-03-13T09:49:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
187,/Event/7442985737/7444327040,7444327040,India,,,2023-03-12T12:13:00,2023-03-13T10:06:00,,7442985737,eng,,newsbytesapp.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
188,/Event/7442985737/7444331810,7444331810,India,IN,C18,2023-03-12T12:13:00,2023-03-13T10:09:00,C17,7442985737,eng,,news.abplive.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
189,/Event/7442985737/7444336044,7444336044,India,IN,C18,2023-03-12T12:13:00,2023-03-13T10:10:00,C17,7442985737,eng,,dailyo.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
190,/Event/7442985737/7444356506,7444356506,India,AU,C4,2023-03-12T12:13:00,2023-03-13T10:23:00,C2,7442985737,eng,,theroar.com.au,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AU,Christian,Eng,PIF,,
191,/Event/7442985737/7444367471,7444367471,India,,,2023-03-12T12:13:00,2023-03-13T10:29:00,,7442985737,eng,,crictracker.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
192,/Event/7442985737/7444373531,7444373531,India,,,2023-03-12T12:13:00,2023-03-13T10:33:00,,7442985737,eng,,forbes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
193,/Event/7442985737/7444385770,7444385770,India,,,2023-03-12T12:13:00,2023-03-13T10:41:00,,7442985737,eng,,sportstar.thehindu.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
194,/Event/7442985737/7444389303,7444389303,India,,,2023-03-12T12:13:00,2023-03-13T10:43:00,,7442985737,eng,,in.mashable.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
195,/Event/7442985737/7444405964,7444405964,India,,,2023-03-12T12:13:00,2023-03-13T10:54:00,,7442985737,eng,,indiatoday.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
196,/Event/7442985737/7444411476,7444411476,India,,,2023-03-12T12:13:00,2023-03-13T10:57:00,,7442985737,eng,,sportstar.thehindu.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
197,/Event/7442985737/7444440684,7444440684,India,IN,C18,2023-03-12T12:13:00,2023-03-13T11:14:00,C17,7442985737,eng,,firstpost.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
198,/Event/7442985737/7444440372,7444440372,India,IN,C18,2023-03-12T12:13:00,2023-03-13T11:14:00,C17,7442985737,eng,,mid-day.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
199,/Event/7442985737/7444443619,7444443619,India,,,2023-03-12T12:13:00,2023-03-13T11:15:00,,7442985737,eng,,newsbytesapp.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
200,/Event/7442985737/7444461137,7444461137,India,IN,C18,2023-03-12T12:13:00,2023-03-13T11:26:00,C17,7442985737,eng,Center-left,indianexpress.com,ChatGPT,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
201,/Event/7442985737/7444466258,7444466258,India,,,2023-03-12T12:13:00,2023-03-13T11:30:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
202,/Event/7442985737/7444485341,7444485341,India,,,2023-03-12T12:13:00,2023-03-13T11:41:00,,7442985737,eng,,canindia.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
203,/Event/7442985737/7444505273,7444505273,India,IN,C18,2023-03-12T12:13:00,2023-03-13T11:53:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
204,/Event/7442985737/7444508846,7444508846,India,IN,C18,2023-03-12T12:13:00,2023-03-13T11:55:00,C17,7442985737,eng,,news18.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
205,/Event/7442985737/7444512487,7444512487,India,IN,C18,2023-03-12T12:13:00,2023-03-13T11:59:00,C17,7442985737,eng,,hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
206,/Event/7442985737/7444513936,7444513936,India,,,2023-03-12T12:13:00,2023-03-13T11:59:00,,7442985737,eng,,indiatoday.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
207,/Event/7442985737/7444515018,7444515018,India,IN,C18,2023-03-12T12:13:00,2023-03-13T11:59:00,C17,7442985737,eng,,freepressjournal.in,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
208,/Event/7442985737/7444541226,7444541226,India,IN,C18,2023-03-12T12:13:00,2023-03-13T12:14:00,C17,7442985737,eng,,republicworld.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
209,/Event/7442985737/7444574034,7444574034,India,,,2023-03-12T12:13:00,2023-03-13T12:34:00,,7442985737,eng,,india.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
210,/Event/7442985737/7444577528,7444577528,India,,,2023-03-12T12:13:00,2023-03-13T12:37:00,,7442985737,eng,,sportskeeda.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
211,/Event/7442985737/7444601308,7444601308,India,IN,C18,2023-03-12T12:13:00,2023-03-13T12:51:00,C17,7442985737,eng,,firstpost.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
212,/Event/7442985737/7444610972,7444610972,India,IN,C18,2023-03-12T12:13:00,2023-03-13T12:57:00,C17,7442985737,eng,,republicworld.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
213,/Event/7442985737/7444610970,7444610970,India,IN,C18,2023-03-12T12:13:00,2023-03-13T12:58:00,C17,7442985737,eng,,republicworld.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,AS,Hindu,,,,
