,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,linguisticblocs,militarydefenseblocs,religions,economicblocs,politicalregionalblocs
98,/Event/7447694340/7448489532,7448489532,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-15T15:18:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
99,/Event/7447694340/7448489532/7448566834,7448566834,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T16:08:00,,7447694340,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
100,/Event/7447694340/7448489532/7448566834/7449129730,7449129730,,,,2023-03-15T16:08:00,2023-03-16T00:00:00,,7447694340,eng,,talksport.com,,,,,,,,,,,,,,,,,,,,,,,,,
101,/Event/7447694340/7448489532/7448600772,7448600772,United-Kingdom,NG,C12,2023-03-15T15:18:00,2023-03-15T16:30:00,C5,7447694340,eng,,nairaland.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Muslim,AfCFTA,AU
102,/Event/7447694340/7448489532/7448678222,7448678222,United-Kingdom,USA,C4,2023-03-15T15:18:00,2023-03-15T17:23:00,C2,7447694340,eng,,edition.cnn.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
103,/Event/7447694340/7448489532/7448678222/7449035967,7449035967,United-States,,,2023-03-15T17:23:00,2023-03-15T22:16:00,,7447694340,eng,,today.rtl.lu,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
104,/Event/7447694340/7448489532/7448735421,7448735421,United-Kingdom,UK,C4,2023-03-15T15:18:00,2023-03-15T18:05:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
105,/Event/7447694340/7448489532/7448776293,7448776293,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T18:35:00,,7447694340,eng,,thisisanfield.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
106,/Event/7447694340/7448489532/7448816609,7448816609,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T19:03:00,,7447694340,eng,,caughtoffside.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
107,/Event/7447694340/7448489532/7448818365,7448818365,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T19:06:00,,7447694340,eng,,kion546.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
108,/Event/7447694340/7448489532/7448855185,7448855185,United-Kingdom,MT,C14,2023-03-15T15:18:00,2023-03-15T19:33:00,C2,7447694340,eng,,timesofmalta.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,,,Christian,EU,
109,/Event/7447694340/7448489532/7448922960,7448922960,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T20:31:00,,7447694340,eng,,bullfrag.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
110,/Event/7447694340/7448489532/7449018204,7449018204,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T22:03:00,,7447694340,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
111,/Event/7447694340/7448489532/7449026087,7449026087,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T22:07:00,,7447694340,eng,,talksport.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
112,/Event/7447694340/7448489532/7449024564,7449024564,United-Kingdom,UK,C4,2023-03-15T15:18:00,2023-03-15T22:07:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
113,/Event/7447694340/7448489532/7449036257,7449036257,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T22:16:00,,7447694340,eng,,expressdigest.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
114,/Event/7447694340/7448489532/7449039146,7449039146,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T22:19:00,,7447694340,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
115,/Event/7447694340/7448489532/7449044834,7449044834,United-Kingdom,,C20,2023-03-15T15:18:00,2023-03-15T22:25:00,C16,7447694340,eng,Center-left,namibian.com.na,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Christian,AfCFTA,AU
116,/Event/7447694340/7448489532/7449047168,7449047168,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T22:28:00,,7447694340,eng,,football365.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
117,/Event/7447694340/7448489532/7449063129,7449063129,United-Kingdom,SG,C18,2023-03-15T15:18:00,2023-03-15T22:43:00,C2,7447694340,eng,Center,channelnewsasia.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Buddhist,ASEAN,
118,/Event/7447694340/7448489532/7449075052,7449075052,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T22:57:00,,7447694340,eng,,msn.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
119,/Event/7447694340/7448489532/7449076998,7449076998,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T22:59:00,,7447694340,eng,,naija247news.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
120,/Event/7447694340/7448489532/7449090290,7449090290,United-Kingdom,,,2023-03-15T15:18:00,2023-03-15T23:13:00,,7447694340,eng,,guardian.ng,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
121,/Event/7447694340/7448489532/7449094000,7449094000,United-Kingdom,UK,C4,2023-03-15T15:18:00,2023-03-15T23:16:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
122,/Event/7447694340/7448489532/7449103628,7449103628,United-Kingdom,NG,C12,2023-03-15T15:18:00,2023-03-15T23:27:00,C5,7447694340,eng,,newtelegraphng.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Muslim,AfCFTA,AU
123,/Event/7447694340/7448489532/7449111152,7449111152,United-Kingdom,UK,C4,2023-03-15T15:18:00,2023-03-15T23:36:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
124,/Event/7447694340/7448489532/7449130807,7449130807,United-Kingdom,UK,C4,2023-03-15T15:18:00,2023-03-16T00:01:00,C2,7447694340,eng,,bbc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
125,/Event/7447694340/7448489532/7449134461,7449134461,United-Kingdom,PK-UAE,,2023-03-15T15:18:00,2023-03-16T00:06:00,,7447694340,eng,,geo.tv,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Muslim,,
126,/Event/7447694340/7448489532/7449141895,7449141895,United-Kingdom,,,2023-03-15T15:18:00,2023-03-16T00:12:00,,7447694340,eng,,thestreetjournal.org,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
127,/Event/7447694340/7448489532/7449202119,7449202119,United-Kingdom,,,2023-03-15T15:18:00,2023-03-16T01:23:00,,7447694340,eng,,chinadailyhk.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
128,/Event/7447694340/7448489532/7449236380,7449236380,United-Kingdom,IN,C18,2023-03-15T15:18:00,2023-03-16T02:04:00,C17,7447694340,eng,,news18.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Hindu,,
129,/Event/7447694340/7448489532/7449310275,7449310275,United-Kingdom,IN,C18,2023-03-15T15:18:00,2023-03-16T03:28:00,C17,7447694340,eng,,sports.ndtv.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Hindu,,
130,/Event/7447694340/7448489532/7449313979,7449313979,United-Kingdom,CN,C18,2023-03-15T15:18:00,2023-03-16T03:33:00,C9,7447694340,eng,Independent,scmp.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Irreligion,,
131,/Event/7447694340/7448489532/7449351065,7449351065,United-Kingdom,,,2023-03-15T15:18:00,2023-03-16T04:12:00,,7447694340,eng,,daily-sun.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
132,/Event/7447694340/7448489532/7449453207,7449453207,United-Kingdom,,,2023-03-15T15:18:00,2023-03-16T05:55:00,,7447694340,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
133,/Event/7447694340/7448703274,7448703274,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-15T17:41:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
134,/Event/7447694340/7448703274/7448826391,7448826391,United-Kingdom,,,2023-03-15T17:41:00,2023-03-15T19:11:00,,7447694340,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
135,/Event/7447694340/7448703274/7448851991,7448851991,United-Kingdom,UK,C4,2023-03-15T17:41:00,2023-03-15T19:31:00,C2,7447694340,eng,Center-left,express.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
136,/Event/7447694340/7448703274/7448882723,7448882723,United-Kingdom,,,2023-03-15T17:41:00,2023-03-15T19:59:00,,7447694340,eng,,empireofthekop.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
137,/Event/7447694340/7448703274/7449048299,7449048299,United-Kingdom,UK,C4,2023-03-15T17:41:00,2023-03-15T22:29:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
138,/Event/7447694340/7448703274/7449064187,7449064187,United-Kingdom,,,2023-03-15T17:41:00,2023-03-15T22:44:00,,7447694340,eng,,thewillnews.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
139,/Event/7447694340/7448703274/7449171674,7449171674,United-Kingdom,,,2023-03-15T17:41:00,2023-03-16T00:47:00,,7447694340,eng,,marca.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
140,/Event/7447694340/7448703274/7449190625,7449190625,United-Kingdom,UK,C4,2023-03-15T17:41:00,2023-03-16T01:10:00,C2,7447694340,eng,Center-left,theguardian.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
141,/Event/7447694340/7448703274/7449226292,7449226292,United-Kingdom,IN,C18,2023-03-15T17:41:00,2023-03-16T01:52:00,C17,7447694340,eng,,hindustantimes.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Hindu,,
142,/Event/7447694340/7448703274/7449279944,7449279944,United-Kingdom,USA,C4,2023-03-15T17:41:00,2023-03-16T02:55:00,C2,7447694340,eng,,ibtimes.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
143,/Event/7447694340/7448703274/7449294410,7449294410,United-Kingdom,UK,C4,2023-03-15T17:41:00,2023-03-16T03:11:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
144,/Event/7447694340/7449092442,7449092442,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-15T23:15:00,C2,7447694340,eng,Center,independent.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
145,/Event/7447694340/7449092442/7449096674,7449096674,United-Kingdom,,,2023-03-15T23:15:00,2023-03-15T23:19:00,,7447694340,eng,,irishmirror.ie,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
146,/Event/7447694340/7449092442/7449103633,7449103633,United-Kingdom,,,2023-03-15T23:15:00,2023-03-15T23:27:00,,7447694340,eng,,thisisanfield.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
147,/Event/7447694340/7449092442/7449108091,7449108091,United-Kingdom,,,2023-03-15T23:15:00,2023-03-15T23:32:00,,7447694340,eng,,sportbible.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
148,/Event/7447694340/7449092442/7449109463,7449109463,United-Kingdom,UK,C4,2023-03-15T23:15:00,2023-03-15T23:34:00,C2,7447694340,eng,,goal.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
149,/Event/7447694340/7449092442/7449113292,7449113292,United-Kingdom,,,2023-03-15T23:15:00,2023-03-15T23:39:00,,7447694340,eng,,nampa.org,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
150,/Event/7447694340/7449092442/7449130547,7449130547,United-Kingdom,,,2023-03-15T23:15:00,2023-03-16T00:01:00,,7447694340,eng,,tribalfootball.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
151,/Event/7447694340/7449092442/7449138526,7449138526,United-Kingdom,UK,C4,2023-03-15T23:15:00,2023-03-16T00:08:00,C2,7447694340,eng,,skysports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
152,/Event/7447694340/7449092442/7449170272,7449170272,United-Kingdom,,,2023-03-15T23:15:00,2023-03-16T00:46:00,,7447694340,eng,,nampa.org,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
153,/Event/7447694340/7449092442/7449178584,7449178584,United-Kingdom,UK,C4,2023-03-15T23:15:00,2023-03-16T00:56:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
154,/Event/7447694340/7449092442/7449180021,7449180021,United-Kingdom,,,2023-03-15T23:15:00,2023-03-16T00:59:00,,7447694340,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
155,/Event/7447694340/7449092442/7449197947,7449197947,United-Kingdom,UK,C4,2023-03-15T23:15:00,2023-03-16T01:18:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
156,/Event/7447694340/7449092442/7449218305,7449218305,United-Kingdom,IN,C18,2023-03-15T23:15:00,2023-03-16T01:43:00,C17,7447694340,eng,,deccanherald.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Hindu,,
157,/Event/7447694340/7449092442/7449291601,7449291601,United-Kingdom,,,2023-03-15T23:15:00,2023-03-16T03:10:00,,7447694340,eng,,cdn-3.timesofoman.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
158,/Event/7447694340/7449092442/7449354641,7449354641,United-Kingdom,,,2023-03-15T23:15:00,2023-03-16T04:15:00,,7447694340,eng,,latestly.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
159,/Event/7447694340/7449092442/7449374578,7449374578,United-Kingdom,CN,C18,2023-03-15T23:15:00,2023-03-16T04:37:00,C9,7447694340,eng,,uk.investing.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Irreligion,,
160,/Event/7447694340/7449092442/7449430255,7449430255,United-Kingdom,AE,C19,2023-03-15T23:15:00,2023-03-16T05:32:00,C9,7447694340,eng,Center,khaleejtimes.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,Ara,?,Muslim,?,AL
161,/Event/7447694340/7449092442/7449429904,7449429904,United-Kingdom,,,2023-03-15T23:15:00,2023-03-16T05:32:00,,7447694340,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
162,/Event/7447694340/7449092442/7449462386,7449462386,United-Kingdom,,,2023-03-15T23:15:00,2023-03-16T06:02:00,,7447694340,eng,,eyeradio.org,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
163,/Event/7447694340/7449096829,7449096829,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-15T23:19:00,C2,7447694340,eng,,metro.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
164,/Event/7447694340/7449096829/7449138351,7449138351,United-Kingdom,,,2023-03-15T23:19:00,2023-03-16T00:08:00,,7447694340,eng,,empireofthekop.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
165,/Event/7447694340/7449099141,7449099141,United-Kingdom,GG,,2023-03-15T07:06:00,2023-03-15T23:22:00,,7447694340,eng,,guernseypress.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Spa,,,,
166,/Event/7447694340/7449099141/7449129566,7449129566,Guernsey,AU,C4,2023-03-15T23:22:00,2023-03-16T00:00:00,C2,7447694340,eng,,wwos.nine.com.au,,,,,,,,,,,,,,,,,,,,AU,Eng,,Christian,,PIF
167,/Event/7447694340/7449099141/7449147936,7449147936,Guernsey,UK,C4,2023-03-15T23:22:00,2023-03-16T00:32:00,C2,7447694340,eng,Center-right,thetimes.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
168,/Event/7447694340/7449106779,7449106779,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-15T23:31:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
169,/Event/7447694340/7449110181,7449110181,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-15T23:36:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
170,/Event/7447694340/7449129872,7449129872,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-16T00:00:00,C2,7447694340,eng,,metro.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
171,/Event/7447694340/7449129872/7449191817,7449191817,United-Kingdom,,,2023-03-16T00:00:00,2023-03-16T01:13:00,,7447694340,eng,,brudirect.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
172,/Event/7447694340/7449129872/7449284865,7449284865,United-Kingdom,,,2023-03-16T00:00:00,2023-03-16T03:01:00,,7447694340,eng,,africa.espn.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
173,/Event/7447694340/7449129872/7449319467,7449319467,United-Kingdom,,,2023-03-16T00:00:00,2023-03-16T03:39:00,,7447694340,eng,,en.prothomalo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
174,/Event/7447694340/7449129872/7449367804,7449367804,United-Kingdom,SG,C18,2023-03-16T00:00:00,2023-03-16T04:30:00,C2,7447694340,eng,Center-left,todayonline.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Buddhist,ASEAN,
175,/Event/7447694340/7449138877,7449138877,United-Kingdom,USA,C4,2023-03-15T07:06:00,2023-03-16T00:08:00,C2,7447694340,eng,,cbssports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
176,/Event/7447694340/7449138877/7449150439,7449150439,United-States,,,2023-03-16T00:08:00,2023-03-16T00:21:00,,7447694340,eng,,managingmadrid.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
177,/Event/7447694340/7449138877/7449213242,7449213242,United-States,,,2023-03-16T00:08:00,2023-03-16T01:37:00,,7447694340,eng,,managingmadrid.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
178,/Event/7447694340/7449220614,7449220614,United-Kingdom,AU,C4,2023-03-15T07:06:00,2023-03-16T01:45:00,C2,7447694340,eng,,perthnow.com.au,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AU,Eng,,Christian,,PIF
179,/Event/7447694340/7449457512,7449457512,United-Kingdom,NG,C12,2023-03-15T07:06:00,2023-03-16T05:58:00,C5,7447694340,eng,,dailypost.ng,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Muslim,AfCFTA,AU
180,/Event/7447695850,7447695850,United-States,USA,C4,2023-03-15T07:08:00,2023-03-15T07:08:00,C2,0,eng,,sportingnews.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,Eng,NATO,Christian,NAFTA,
181,/Event/7447695850/7447863999,7447863999,United-States,USA,C4,2023-03-15T07:08:00,2023-03-15T09:02:00,C2,7447695850,eng,,sportingnews.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,Eng,NATO,Christian,NAFTA,
182,/Event/7447695850/7447863999/7447983246,7447983246,United-States,MT,C14,2023-03-15T09:02:00,2023-03-15T10:17:00,C2,7447695850,eng,,timesofmalta.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,,,Christian,EU,
183,/Event/7447695850/7447863999/7447983246/7449037826,7449037826,Malta,,,2023-03-15T10:17:00,2023-03-15T22:18:00,,7447695850,eng,,sportbible.com,,best,best,best,best,best,high,high,best,best,low,best,low,average,best,high,best,best,high,,,,,,
184,/Event/7447695850/7447863999/7447983246/7449061032,7449061032,Malta,,,2023-03-15T10:17:00,2023-03-15T22:41:00,,7447695850,eng,,empireofthekop.com,,best,best,best,best,best,high,high,best,best,low,best,low,average,best,high,best,best,high,,,,,,
185,/Event/7447695850/7447863999/7447988259,7447988259,United-States,IN,C18,2023-03-15T09:02:00,2023-03-15T10:20:00,C17,7447695850,eng,,sports.ndtv.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,AS,,,Hindu,,
186,/Event/7447695850/7447863999/7448147341,7448147341,United-States,,,2023-03-15T09:02:00,2023-03-15T11:58:00,,7447695850,eng,,digitaltrends.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
187,/Event/7447695850/7447863999/7448248367,7448248367,United-States,UK,C4,2023-03-15T09:02:00,2023-03-15T12:55:00,C2,7447695850,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,Eng,NATO,Christian,,
188,/Event/7447695850/7447863999/7448426581,7448426581,United-States,IN,C18,2023-03-15T09:02:00,2023-03-15T14:39:00,C17,7447695850,eng,,republicworld.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,AS,,,Hindu,,
189,/Event/7447695850/7447863999/7448427900,7448427900,United-States,USA,C4,2023-03-15T09:02:00,2023-03-15T14:40:00,C2,7447695850,eng,,cbssports.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,Eng,NATO,Christian,NAFTA,
190,/Event/7447695850/7447863999/7448547846,7448547846,United-States,,,2023-03-15T09:02:00,2023-03-15T15:57:00,,7447695850,eng,,football365.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
191,/Event/7447695850/7447863999/7448547846/7448707458,7448707458,,UK,C4,2023-03-15T15:57:00,2023-03-15T17:44:00,C2,7447695850,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
192,/Event/7447695850/7447863999/7448612906,7448612906,United-States,UK,C4,2023-03-15T09:02:00,2023-03-15T16:39:00,C2,7447695850,eng,,dailystar.co.uk,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,Eng,NATO,Christian,,
193,/Event/7447695850/7447863999/7448733367,7448733367,United-States,,,2023-03-15T09:02:00,2023-03-15T18:04:00,,7447695850,eng,,irishmirror.ie,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
194,/Event/7447695850/7447863999/7448783300,7448783300,United-States,ES,C14,2023-03-15T09:02:00,2023-03-15T18:40:00,C2,7447695850,eng,,as.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,Spa,NATO,Christian,EU,
195,/Event/7447695850/7447863999/7448931767,7448931767,United-States,,,2023-03-15T09:02:00,2023-03-15T20:39:00,,7447695850,eng,,themanual.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
196,/Event/7447695850/7447863999/7449020283,7449020283,United-States,UK,C4,2023-03-15T09:02:00,2023-03-15T22:02:00,C2,7447695850,eng,,goal.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,Eng,NATO,Christian,,
197,/Event/7447695850/7447863999/7449080557,7449080557,United-States,,,2023-03-15T09:02:00,2023-03-15T23:06:00,,7447695850,eng,,ca.sports.yahoo.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
198,/Event/7447695850/7447877816,7447877816,United-States,USA,C4,2023-03-15T07:08:00,2023-03-15T09:11:00,C2,7447695850,eng,,sportingnews.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,Eng,NATO,Christian,NAFTA,
199,/Event/7447695850/7447877816/7448041999,7448041999,United-States,,,2023-03-15T09:11:00,2023-03-15T10:54:00,,7447695850,eng,,arnnewscentre.ae,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
200,/Event/7447695850/7447877816/7448041999/7448594699,7448594699,,,,2023-03-15T10:54:00,2023-03-15T16:27:00,,7447695850,eng,,sportskeeda.com,,,,,,,,,,,,,,,,,,,,,,,,,
