,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,linguisticblocs,militarydefenseblocs,religions,economicblocs,politicalregionalblocs
230,/Event/7443313919/7443438165/7444184094,7444184094,,UK,C4,2023-03-12T19:29:00,2023-03-13T08:33:00,C2,7443313919,eng,,metro.co.uk,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
231,/Event/7443313919/7443438165/7444400056,7444400056,,,,2023-03-12T19:29:00,2023-03-13T10:50:00,,7443313919,eng,,independent.ng,,,,,,,,,,,,,,,,,,,,,,,,,
232,/Event/7443313919/7443438165/7446097656,7446097656,,UK,C4,2023-03-12T19:29:00,2023-03-14T09:51:00,C2,7443313919,eng,,mirror.co.uk,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
233,/Event/7443313919/7443445243,7443445243,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T19:37:00,,7443313919,eng,,nehandaradio.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
234,/Event/7443313919/7443447496,7443447496,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T19:40:00,,7443313919,eng,,talksport.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
235,/Event/7443313919/7443447496/7445227212,7445227212,,,,2023-03-12T19:40:00,2023-03-13T20:12:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
236,/Event/7443313919/7443449195,7443449195,United-Kingdom,USA,C4,2023-03-12T17:19:00,2023-03-12T19:41:00,C2,7443313919,eng,,theathletic.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
237,/Event/7443313919/7443448764,7443448764,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T19:41:00,,7443313919,eng,,theeagleonline.com.ng,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
238,/Event/7443313919/7443472267,7443472267,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T20:08:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
239,/Event/7443313919/7443472267/7444810809,7444810809,,UK,C4,2023-03-12T20:08:00,2023-03-13T15:02:00,C2,7443313919,eng,,skysports.com,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
240,/Event/7443313919/7443472267/7446372873,7446372873,,,,2023-03-12T20:08:00,2023-03-14T12:36:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
241,/Event/7443313919/7443504879,7443504879,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T20:47:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
242,/Event/7443313919/7443506749,7443506749,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-12T20:49:00,C2,7443313919,eng,,standard.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
243,/Event/7443313919/7443514337,7443514337,United-Kingdom,UG,,2023-03-12T17:19:00,2023-03-12T20:59:00,C8,7443313919,eng,Center-left,independent.co.ug,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Christian,AfCFTA,AU
244,/Event/7443313919/7443514337/7444577516,7444577516,Uganda,,,2023-03-12T20:59:00,2023-03-13T12:37:00,,7443313919,eng,,sportskeeda.com,,worst,worst,average,worst,worst,,,average,worst,,worst,,worst,average,,worst,average,,,,,,,
245,/Event/7443313919/7443518065,7443518065,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T21:04:00,,7443313919,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
246,/Event/7443313919/7443528040,7443528040,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T21:15:00,,7443313919,eng,,iafrica.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
247,/Event/7443313919/7443537619,7443537619,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T21:27:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
248,/Event/7443313919/7443630939,7443630939,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T23:29:00,,7443313919,eng,,tribalfootball.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
249,/Event/7443313919/7443707031,7443707031,United-Kingdom,PK,C20,2023-03-12T17:19:00,2023-03-13T01:06:00,C5,7443313919,eng,Center-right,thenews.com.pk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Muslim,,
250,/Event/7443313919/7443722296,7443722296,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T01:21:00,,7443313919,eng,,nampa.org,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
251,/Event/7443313919/7443722296/7444185514,7444185514,,GH,C10,2023-03-13T01:21:00,2023-03-13T08:34:00,C16,7443313919,eng,Center,ghanaweb.com,ChatGPT,,,,,,,,,,,,,,,,,,,AF,,,Christian,AfCFTA,AU
252,/Event/7443313919/7443753076,7443753076,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T01:57:00,C2,7443313919,eng,,skysports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
253,/Event/7443313919/7443760746,7443760746,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T02:06:00,,7443313919,eng,,irishmirror.ie,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
254,/Event/7443313919/7443762310,7443762310,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T02:08:00,C2,7443313919,eng,,mirror.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
255,/Event/7443313919/7443789130,7443789130,United-Kingdom,AE,C19,2023-03-12T17:19:00,2023-03-13T02:40:00,C9,7443313919,eng,Pro-government,thenationalnews.com,https:en.wikipedia.orgwikiThe_National_(Abu_Dhabi),best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,Ara,?,Muslim,?,AL
256,/Event/7443313919/7443869823,7443869823,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T04:10:00,C2,7443313919,eng,,mirror.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
257,/Event/7443313919/7443953869,7443953869,United-Kingdom,NG,C12,2023-03-12T17:19:00,2023-03-13T05:35:00,C5,7443313919,eng,,dailypost.ng,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Muslim,AfCFTA,AU
258,/Event/7443313919/7443968134,7443968134,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T05:50:00,,7443313919,eng,,hitc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
259,/Event/7443313919/7443970357,7443970357,United-Kingdom,NG,C12,2023-03-12T17:19:00,2023-03-13T05:52:00,C5,7443313919,eng,,dailypost.ng,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Muslim,AfCFTA,AU
260,/Event/7443313919/7444032549,7444032549,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T06:42:00,,7443313919,eng,,tribalfootball.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
261,/Event/7443313919/7444105770,7444105770,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T07:38:00,,7443313919,eng,,en.ammonnews.net,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
262,/Event/7443313919/7444119105,7444119105,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T07:47:00,,7443313919,eng,,givemesport.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
263,/Event/7443313919/7444119105/7445711650,7445711650,,NG,C12,2023-03-13T07:47:00,2023-03-14T05:10:00,C5,7443313919,eng,,dailypost.ng,,,,,,,,,,,,,,,,,,,,AF,,,Muslim,AfCFTA,AU
264,/Event/7443313919/7444119105/7446061130,7446061130,,,,2023-03-13T07:47:00,2023-03-14T09:27:00,,7443313919,eng,,football365.com,,,,,,,,,,,,,,,,,,,,,,,,,
265,/Event/7443313919/7444123017,7444123017,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T07:49:00,,7443313919,eng,,caughtoffside.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
266,/Event/7443313919/7444143919,7444143919,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T08:04:00,,7443313919,eng,,hitc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
267,/Event/7443313919/7444145857,7444145857,United-Kingdom,MT,C14,2023-03-12T17:19:00,2023-03-13T08:06:00,C2,7443313919,eng,,timesofmalta.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,,,Christian,EU,
268,/Event/7443313919/7444182017,7444182017,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T08:31:00,,7443313919,eng,,hitc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
269,/Event/7443313919/7444266109,7444266109,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T09:26:00,,7443313919,eng,,sportbible.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
270,/Event/7443313919/7444297280,7444297280,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T09:47:00,C2,7443313919,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
271,/Event/7443313919/7444401064,7444401064,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T10:51:00,,7443313919,eng,,football.london,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
272,/Event/7443313919/7444518054,7444518054,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T12:01:00,C2,7443313919,eng,,goal.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
273,/Event/7443313919/7444533942,7444533942,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T12:10:00,,7443313919,eng,,football.london,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
274,/Event/7443313919/7444601354,7444601354,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T12:51:00,,7443313919,eng,,worldsoccertalk.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
275,/Event/7443313919/7444613912,7444613912,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T12:59:00,,7443313919,eng,,sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
276,/Event/7443313919/7444640938,7444640938,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T13:16:00,,7443313919,eng,,tribalfootball.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
277,/Event/7443313919/7444655245,7444655245,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T13:24:00,,7443313919,eng,,msn.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
278,/Event/7443313919/7444665741,7444665741,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T13:30:00,C2,7443313919,eng,Center-left,thesun.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
279,/Event/7443313919/7444711617,7444711617,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T13:59:00,C2,7443313919,eng,,standard.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
280,/Event/7443313919/7444714693,7444714693,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T14:01:00,C2,7443313919,eng,,standard.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
281,/Event/7443313919/7444912501,7444912501,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T16:07:00,,7443313919,eng,,hitc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
282,/Event/7443313919/7444918647,7444918647,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T16:11:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
283,/Event/7443313919/7444971831,7444971831,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T16:47:00,C2,7443313919,eng,Center-left,express.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
284,/Event/7443313919/7445034061,7445034061,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T17:31:00,,7443313919,eng,,hitc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
285,/Event/7443313919/7445144868,7445144868,United-Kingdom,AU,C4,2023-03-12T17:19:00,2023-03-13T18:59:00,C2,7443313919,eng,,foxsports.com.au,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AU,Eng,,Christian,,PIF
286,/Event/7443313919/7445165012,7445165012,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T19:15:00,,7443313919,eng,,thestandard.com.hk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
287,/Event/7443313919/7445344028,7445344028,United-Kingdom,,,2023-03-12T17:19:00,2023-03-13T22:01:00,,7443313919,eng,,justarsenal.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
288,/Event/7443313919/7445385212,7445385212,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-13T22:47:00,C2,7443313919,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
289,/Event/7443313919/7445643872,7445643872,United-Kingdom,IN,C18,2023-03-12T17:19:00,2023-03-14T04:01:00,C17,7443313919,eng,,mid-day.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Hindu,,
290,/Event/7443313919/7445648680,7445648680,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-14T04:05:00,C2,7443313919,eng,Center-left,mirror.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
291,/Event/7443313919/7445731357,7445731357,United-Kingdom,,,2023-03-12T17:19:00,2023-03-14T05:29:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
292,/Event/7443313919/7446105145,7446105145,United-Kingdom,,,2023-03-12T17:19:00,2023-03-14T09:56:00,,7443313919,eng,,nbcsports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
293,/Event/7443313919/7446105137,7446105137,United-Kingdom,,,2023-03-12T17:19:00,2023-03-14T09:56:00,,7443313919,eng,,nbcsports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
294,/Event/7443313919/7446279259,7446279259,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-14T11:39:00,C2,7443313919,eng,,mirror.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
295,/Event/7443313919/7446281640,7446281640,United-Kingdom,,,2023-03-12T17:19:00,2023-03-14T11:40:00,,7443313919,eng,,irishmirror.ie,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
296,/Event/7443313919/7447656194,7447656194,United-Kingdom,,,2023-03-12T17:19:00,2023-03-15T06:36:00,,7443313919,eng,,football.london,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
297,/Event/7443316483,7443316483,United-Kingdom,UK,C4,2023-03-12T17:22:00,2023-03-12T17:22:00,C2,0,eng,,metro.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
298,/Event/7443318350,7443318350,United-States,USA,C4,2023-03-12T17:23:00,2023-03-12T17:23:00,C2,0,eng,,theathletic.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,Eng,NATO,Christian,NAFTA,
