,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,economicblocs,linguisticblocs,militarydefenseblocs,religions,continent,politicalregionalblocs
108,/Event/7430586027/7433110746/7433470587,7433470587,Tunisia,AU,C4,2023-03-06T12:39:00,2023-03-06T16:42:00,C2,7430586027,eng,Center-right-liberal,afr.com,ChatGPT,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,Eng,,Christian,AU,PIF
109,/Event/7430586027/7433110746/7433475337,7433475337,Tunisia,,,2023-03-06T12:39:00,2023-03-06T16:47:00,,7430586027,eng,,msn.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
110,/Event/7430586027/7433110746/7433527332,7433527332,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T17:25:00,C2,7430586027,eng,,finance.yahoo.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
111,/Event/7430586027/7433110746/7433536892,7433536892,Tunisia,,,2023-03-06T12:39:00,2023-03-06T17:33:00,,7430586027,eng,,mobilesyrup.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
112,/Event/7430586027/7433110746/7433575823,7433575823,Tunisia,,,2023-03-06T12:39:00,2023-03-06T18:04:00,,7430586027,eng,,teslarati.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
113,/Event/7430586027/7433110746/7433599976,7433599976,Tunisia,UK,C4,2023-03-06T12:39:00,2023-03-06T18:24:00,C2,7430586027,eng,Center-right,ft.com,ChatGPT,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,Eng,NATO,Christian,EU,
114,/Event/7430586027/7433110746/7433609498,7433609498,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T18:32:00,C2,7430586027,eng,,spokesman.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
115,/Event/7430586027/7433110746/7433660789,7433660789,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T19:18:00,C2,7430586027,eng,,finance.yahoo.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
116,/Event/7430586027/7433110746/7433669881,7433669881,Tunisia,,,2023-03-06T12:39:00,2023-03-06T19:27:00,,7430586027,eng,,teslarati.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
117,/Event/7430586027/7433110746/7433678622,7433678622,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T19:37:00,C2,7430586027,eng,,investopedia.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
118,/Event/7430586027/7433110746/7433696434,7433696434,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T19:54:00,C2,7430586027,eng,,inverse.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
119,/Event/7430586027/7433110746/7433696434/7433762297,7433762297,United-States,USA,C4,2023-03-06T19:54:00,2023-03-06T21:01:00,C2,7430586027,eng,,siouxcityjournal.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,NAFTA,Eng,NATO,Christian,,
120,/Event/7430586027/7433110746/7433696863,7433696863,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T19:54:00,C2,7430586027,eng,,usatoday.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
121,/Event/7430586027/7433110746/7433757160,7433757160,Tunisia,,,2023-03-06T12:39:00,2023-03-06T20:56:00,,7430586027,eng,,buffalonews.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
122,/Event/7430586027/7433110746/7433765470,7433765470,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T21:04:00,C2,7430586027,eng,,missoulian.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
123,/Event/7430586027/7433110746/7433771276,7433771276,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T21:10:00,C2,7430586027,eng,,eagletribune.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
124,/Event/7430586027/7433110746/7433811504,7433811504,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T21:54:00,C2,7430586027,eng,,omaha.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
125,/Event/7430586027/7433110746/7433846740,7433846740,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-06T22:33:00,C2,7430586027,eng,,finance.yahoo.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
126,/Event/7430586027/7433110746/7434019717,7434019717,Tunisia,,,2023-03-06T12:39:00,2023-03-07T02:18:00,,7430586027,eng,,tech.hindustantimes.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
127,/Event/7430586027/7433110746/7434038065,7434038065,Tunisia,,,2023-03-06T12:39:00,2023-03-07T02:44:00,,7430586027,eng,,dsf.my,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
128,/Event/7430586027/7433110746/7434060399,7434060399,Tunisia,,,2023-03-06T12:39:00,2023-03-07T03:13:00,,7430586027,eng,,teslarati.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
129,/Event/7430586027/7433110746/7434072711,7434072711,Tunisia,,,2023-03-06T12:39:00,2023-03-07T03:30:00,,7430586027,eng,,fredericksburg.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
130,/Event/7430586027/7433110746/7434075243,7434075243,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-07T03:34:00,C2,7430586027,eng,,pantagraph.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
131,/Event/7430586027/7433110746/7434416725,7434416725,Tunisia,,,2023-03-06T12:39:00,2023-03-07T08:53:00,,7430586027,eng,,electrive.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
132,/Event/7430586027/7433110746/7434425903,7434425903,Tunisia,,,2023-03-06T12:39:00,2023-03-07T09:00:00,,7430586027,eng,,uk.motor1.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
133,/Event/7430586027/7433110746/7434505978,7434505978,Tunisia,,,2023-03-06T12:39:00,2023-03-07T09:56:00,,7430586027,eng,,fleetnews.co.uk,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
134,/Event/7430586027/7433110746/7434509889,7434509889,Tunisia,IN,C18,2023-03-06T12:39:00,2023-03-07T10:00:00,C17,7430586027,eng,,econotimes.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,Hindu,AS,
135,/Event/7430586027/7433110746/7434806901,7434806901,Tunisia,,,2023-03-06T12:39:00,2023-03-07T13:16:00,,7430586027,eng,,bullfrag.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
136,/Event/7430586027/7433110746/7435056328,7435056328,Tunisia,,,2023-03-06T12:39:00,2023-03-07T16:05:00,,7430586027,eng,,teslarati.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
137,/Event/7430586027/7433110746/7435120299,7435120299,Tunisia,,,2023-03-06T12:39:00,2023-03-07T16:51:00,,7430586027,eng,,autotechinsight.ihsmarkit.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
138,/Event/7430586027/7433110746/7435193967,7435193967,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-07T17:48:00,C2,7430586027,eng,,fool.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
139,/Event/7430586027/7433110746/7435550417,7435550417,Tunisia,,,2023-03-06T12:39:00,2023-03-07T22:38:00,,7430586027,eng,,muscatinejournal.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
140,/Event/7430586027/7433110746/7436351773,7436351773,Tunisia,IN,C18,2023-03-06T12:39:00,2023-03-08T10:42:00,C17,7430586027,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,Hindu,AS,
141,/Event/7430586027/7433110746/7436378475,7436378475,Tunisia,USA,C4,2023-03-06T12:39:00,2023-03-08T11:00:00,C2,7430586027,eng,,cnbc.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,NAFTA,Eng,NATO,Christian,,
142,/Event/7430586027/7433110746/7436639276,7436639276,Tunisia,,,2023-03-06T12:39:00,2023-03-08T13:42:00,,7430586027,eng,,teslarati.com,,average,average,average,average,average,low,low,average,average,low,average,low,worst,average,high,worst,worst,high,,,,,,
143,/Event/7430586027/7433414168,7433414168,United-States,NZ,C4,2023-03-04T14:06:00,2023-03-06T16:03:00,C2,7430586027,eng,Center-right,nzherald.co.nz,ChatGPT,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,Eng,,Irreligion,AU,PIF
144,/Event/7430586027/7433652946,7433652946,United-States,,,2023-03-04T14:06:00,2023-03-06T19:10:00,,7430586027,eng,,motorauthority.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
145,/Event/7430586027/7433652946/7434512735,7434512735,,,,2023-03-06T19:10:00,2023-03-07T10:01:00,,7430586027,eng,,uk.motor1.com,,,,,,,,,,,,,,,,,,,,,,,,,
146,/Event/7430586027/7433686466,7433686466,United-States,,,2023-03-04T14:06:00,2023-03-06T19:44:00,,7430586027,eng,,sports.yahoo.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
147,/Event/7430586027/7433855637,7433855637,United-States,USA,C4,2023-03-04T14:06:00,2023-03-06T22:44:00,C2,7430586027,eng,,bakersfield.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,NAFTA,Eng,NATO,Christian,,
148,/Event/7430586027/7433855637/7433907119,7433907119,United-States,USA,C4,2023-03-06T22:44:00,2023-03-06T23:51:00,C2,7430586027,eng,,napavalleyregister.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,NAFTA,Eng,NATO,Christian,,
149,/Event/7430586027/7433855637/7434687245,7434687245,United-States,,,2023-03-06T22:44:00,2023-03-07T11:58:00,,7430586027,eng,,wallstreet-online.de,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
150,/Event/7430586027/7433855637/7435521303,7435521303,United-States,,,2023-03-06T22:44:00,2023-03-07T22:26:00,,7430586027,eng,,journalstar.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
151,/Event/7430586027/7434176517,7434176517,United-States,,,2023-03-04T14:06:00,2023-03-07T05:31:00,,7430586027,eng,,technosports.co.in,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
152,/Event/7430586027/7434345100,7434345100,United-States,,,2023-03-04T14:06:00,2023-03-07T08:00:00,,7430586027,eng,,thetruthaboutcars.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
153,/Event/7430586027/7434345100/7434505979,7434505979,,,,2023-03-07T08:00:00,2023-03-07T09:56:00,,7430586027,eng,,fleetnews.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,
154,/Event/7430586027/7434345100/7436576735,7436576735,,USA,C4,2023-03-07T08:00:00,2023-03-08T13:02:00,C2,7430586027,eng,,finance.yahoo.com,,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,Christian,,
155,/Event/7430940051,7430940051,,,,2023-03-04T20:26:00,2023-03-04T20:26:00,,0,eng,,teslarati.com,,,,,,,,,,,,,,,,,,,,,,,,,
156,/Event/7430940051/7432875027,7432875027,,,,2023-03-04T20:26:00,2023-03-06T10:06:00,,7430940051,eng,,ca.sports.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,
157,/Event/7431844274,7431844274,,,,2023-03-05T15:06:00,2023-03-05T15:06:00,,0,eng,,cleantechnica.com,,,,,,,,,,,,,,,,,,,,,,,,,
158,/Event/7432260602,7432260602,,,,2023-03-05T23:20:00,2023-03-05T23:20:00,,0,eng,,teslarati.com,,,,,,,,,,,,,,,,,,,,,,,,,
159,/Event/7432347520,7432347520,China,CN,C18,2023-03-06T01:33:00,2023-03-06T01:33:00,C9,0,eng,Chinese-Communist-Party,chinadaily.com.cn,ChatGPT,best,average,best,average,best,low,low,average,best,high,best,high,worst,average,high,average,best,low,,,,Irreligion,AS,
160,/Event/7432347520/7432477056,7432477056,China,,,2023-03-06T01:33:00,2023-03-06T04:31:00,,7432347520,eng,,sports.yahoo.com,,best,average,best,average,best,low,low,average,best,high,best,high,worst,average,high,average,best,low,,,,,,
161,/Event/7432347520/7432477056/7432482009,7432482009,,IN,C18,2023-03-06T04:31:00,2023-03-06T04:36:00,C17,7432347520,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),,,,,,,,,,,,,,,,,,,,,,Hindu,AS,
162,/Event/7432350277,7432350277,,,,2023-03-06T01:37:00,2023-03-06T01:37:00,,0,eng,,gizmodo.com.au,,,,,,,,,,,,,,,,,,,,,,,,,
163,/Event/7432550555,7432550555,India,IN,C18,2023-03-06T05:50:00,2023-03-06T05:50:00,C17,0,eng,,auto.hindustantimes.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,Hindu,AS,
164,/Event/7432550555/7432844200,7432844200,India,,,2023-03-06T05:50:00,2023-03-06T09:43:00,,7432550555,eng,,uk.motor1.com,,average,average,best,best,worst,low,low,average,worst,high,average,high,worst,average,high,worst,worst,low,,,,,,
